id,timestamp,risk_type,entity_id,risk_score,risk_label
1429,2025-12-03 10:47:25.532654+00,production,M2,0,0
1430,2025-12-03 10:46:10.396032+00,production,M3,0,0
1431,2025-12-03 10:45:33.131278+00,production,M2,0,0
1432,2025-12-03 10:46:26.375984+00,production,M2,0,0
1433,2025-12-03 13:27:27.98972+00,production,M2,0,0
1434,2025-12-03 13:26:21.13529+00,production,M3,0,0
1435,2025-12-03 10:48:08.10201+00,production,M1,0,0
1436,2025-12-03 10:43:51.82303+00,production,M3,0,0
1437,2025-12-03 10:46:21.053518+00,production,M1,0,0
1438,2025-12-03 10:44:13.15124+00,production,M3,0,0
1439,2025-12-03 10:45:27.817286+00,production,M2,0,0
1440,2025-12-03 10:47:20.224263+00,production,M2,0,0
1441,2025-12-03 10:46:05.062675+00,production,M2,0,0
1442,2025-12-03 13:27:26.952703+00,production,M2,0,0
1443,2025-12-03 10:44:07.838056+00,production,M3,0,0
1444,2025-12-03 13:26:20.025111+00,production,M4,0,0
1445,2025-12-03 10:43:46.489827+00,production,M2,0,0
1446,2025-12-03 10:46:15.71813+00,production,M1,0,0
1447,2025-12-03 10:45:22.497418+00,production,M2,0,0
1448,2025-12-03 10:48:02.79072+00,production,M2,0,0
1449,2025-12-03 10:47:14.897233+00,production,M1,0,0
1450,2025-12-03 10:45:59.754647+00,production,M3,0,0
1451,2025-12-03 10:48:34.776477+00,production,M3,0,0
1452,2025-12-03 10:44:02.507292+00,production,M2,0,0
1453,2025-12-03 10:46:10.396032+00,production,M3,0,0
1454,2025-12-03 13:27:26.18548+00,production,M2,0,0
1455,2025-12-03 10:45:17.158751+00,production,M1,0,0
1456,2025-12-03 10:43:41.15937+00,production,M3,0,0
1457,2025-12-03 10:47:09.584689+00,production,M3,0,0
1458,2025-12-03 10:47:57.466679+00,production,M1,0,0
1459,2025-12-03 10:45:54.436065+00,production,M3,0,0
1460,2025-12-03 13:27:25.140854+00,production,M4,0,0
1461,2025-12-03 10:47:04.275213+00,production,M2,0,0
1462,2025-12-03 10:45:49.115605+00,production,M3,0,0
1463,2025-12-03 10:47:52.138517+00,production,M2,0,0
1464,2025-12-03 10:43:57.181748+00,production,M2,0,0
1465,2025-12-03 10:48:29.36004+00,production,M2,0,0
1466,2025-12-03 13:27:24.375536+00,production,M4,0,0
1467,2025-12-03 10:46:05.062675+00,production,M2,0,0
1468,2025-12-03 10:43:35.841168+00,production,M1,0,0
1469,2025-12-03 10:45:11.837527+00,production,M2,0,0
1470,2025-12-03 10:45:43.79789+00,production,M3,0,0
1471,2025-12-03 10:43:30.507829+00,production,M2,0,0
1472,2025-12-03 13:27:23.30253+00,production,M3,0,0
1473,2025-12-03 10:46:58.960657+00,production,M3,0,0
1474,2025-12-03 10:43:51.82303+00,production,M3,0,0
1475,2025-12-03 10:48:24.039961+00,production,M2,0,0
1476,2025-12-03 10:47:46.795281+00,production,M3,0,0
1477,2025-12-03 10:45:06.491459+00,production,M2,0,0
1478,2025-12-03 10:45:59.754647+00,production,M3,0,0
1479,2025-12-03 10:47:41.483152+00,production,M1,0,0
1480,2025-12-03 10:43:25.185532+00,production,M3,0,0
1481,2025-12-03 10:48:18.719337+00,production,M3,0,0
1482,2025-12-03 10:45:54.436065+00,production,M3,0,0
1483,2025-12-03 10:45:38.471931+00,production,M3,0,0
1484,2025-12-03 10:45:01.176423+00,production,M2,0,0
1485,2025-12-03 13:27:22.529897+00,production,M4,0,0
1486,2025-12-03 10:43:46.489827+00,production,M2,0,0
1487,2025-12-03 10:46:53.618384+00,production,M3,0,0
1488,2025-12-03 10:48:13.410703+00,production,M1,0,0
1489,2025-12-03 10:43:19.862496+00,production,M3,0,0
1490,2025-12-03 10:45:49.115605+00,production,M3,0,0
1491,2025-12-03 10:47:36.158743+00,production,M2,0,0
1492,2025-12-03 10:44:55.741664+00,production,M2,0,0
1493,2025-12-03 13:27:20.89797+00,production,M1,0,0
1494,2025-12-03 10:45:43.79789+00,production,M3,0,0
1495,2025-12-03 10:47:30.838973+00,production,M3,0,0
1496,2025-12-03 10:43:41.15937+00,production,M3,0,0
1497,2025-12-03 10:48:08.10201+00,production,M1,0,0
1498,2025-12-03 10:45:33.131278+00,production,M2,0,0
1499,2025-12-03 10:46:48.303323+00,production,M3,0,0
1500,2025-12-03 10:44:50.413727+00,production,M2,0,0
1501,2025-12-03 10:43:14.542712+00,production,M2,0,0
1502,2025-12-03 13:26:28.374763+00,production,M1,0,0
1503,2025-12-03 10:43:35.841168+00,production,M1,0,0
1504,2025-12-03 10:43:09.119797+00,production,M2,0,0
1505,2025-12-03 10:46:42.820703+00,production,M1,0,0
1506,2025-12-03 10:45:38.471931+00,production,M3,0,0
1507,2025-12-03 10:45:27.817286+00,production,M2,0,0
1508,2025-12-03 10:47:25.532654+00,production,M2,0,0
1509,2025-12-03 10:48:02.79072+00,production,M2,0,0
1510,2025-12-03 10:44:45.095167+00,production,M3,0,0
1511,2025-12-03 10:43:30.507829+00,production,M2,0,0
1512,2025-12-03 13:26:27.340499+00,production,M1,0,0
1513,2025-12-03 10:45:33.131278+00,production,M2,0,0
1514,2025-12-03 10:45:22.497418+00,production,M2,0,0
1515,2025-12-03 10:44:39.785116+00,production,M3,0,0
1516,2025-12-03 10:46:37.510144+00,production,M1,0,0
1517,2025-12-03 10:43:03.804517+00,production,M2,0,0
1518,2025-12-03 10:47:57.466679+00,production,M1,0,0
1519,2025-12-03 10:43:25.185532+00,production,M3,0,0
1520,2025-12-03 10:45:17.158751+00,production,M1,0,0
1521,2025-12-03 13:26:26.579768+00,production,M2,0,0
1522,2025-12-03 10:47:20.224263+00,production,M2,0,0
1523,2025-12-03 10:47:52.138517+00,production,M2,0,0
1524,2025-12-03 10:44:34.457425+00,production,M1,0,0
1525,2025-12-03 10:45:27.817286+00,production,M2,0,0
1526,2025-12-03 10:42:58.468015+00,production,M2,0,0
1527,2025-12-03 10:46:31.693487+00,production,M2,0,0
1528,2025-12-03 10:47:46.795281+00,production,M3,0,0
1529,2025-12-03 10:44:29.139424+00,production,M2,0,0
1530,2025-12-03 10:47:14.897233+00,production,M1,0,0
1531,2025-12-03 13:26:25.500917+00,production,M1,0,0
1532,2025-12-03 10:46:26.375984+00,production,M2,0,0
1533,2025-12-03 10:45:11.837527+00,production,M2,0,0
1534,2025-12-03 10:42:53.151458+00,production,M1,0,0
1535,2025-12-03 10:43:19.862496+00,production,M3,0,0
1536,2025-12-03 10:45:22.497418+00,production,M2,0,0
1537,2025-12-03 10:42:47.832413+00,production,M2,0,0
1538,2025-12-03 10:46:21.053518+00,production,M1,0,0
1539,2025-12-03 10:47:09.584689+00,production,M3,0,0
1540,2025-12-03 10:47:41.483152+00,production,M1,0,0
1541,2025-12-03 10:45:17.158751+00,production,M1,0,0
1542,2025-12-03 10:43:14.542712+00,production,M2,0,0
1543,2025-12-03 13:26:24.741914+00,production,M2,0,0
1544,2025-12-03 10:44:23.798972+00,production,M2,0,0
1545,2025-12-03 10:45:06.491459+00,production,M2,0,0
1546,2025-12-03 10:42:42.482861+00,production,M2,0,0
1547,2025-12-03 10:45:11.837527+00,production,M2,0,0
1548,2025-12-03 10:47:04.275213+00,production,M2,0,0
1549,2025-12-03 10:46:15.71813+00,production,M1,0,0
1550,2025-12-03 13:26:23.706879+00,production,M3,0,0
1551,2025-12-03 10:47:36.158743+00,production,M2,0,0
1552,2025-12-03 10:43:09.119797+00,production,M2,0,0
1553,2025-12-03 10:44:18.484253+00,production,M1,0,0
1554,2025-12-03 10:45:06.491459+00,production,M2,0,0
1555,2025-12-03 10:46:10.396032+00,production,M3,0,0
1556,2025-12-03 10:45:01.176423+00,production,M2,0,0
1557,2025-12-03 10:42:37.148673+00,production,M3,0,0
1558,2025-12-03 13:26:22.9418+00,production,M1,0,0
1559,2025-12-03 10:46:58.960657+00,production,M3,0,0
1560,2025-12-03 10:47:30.838973+00,production,M3,0,0
1561,2025-12-03 10:43:03.804517+00,production,M2,0,0
1562,2025-12-03 10:45:01.176423+00,production,M2,0,0
1563,2025-12-03 10:44:55.741664+00,production,M2,0,0
1564,2025-12-03 10:42:31.82273+00,production,M1,0,0
1565,2025-12-03 10:44:13.15124+00,production,M3,0,0
1566,2025-12-03 10:46:05.062675+00,production,M2,0,0
1567,2025-12-03 10:46:53.618384+00,production,M3,0,0
1568,2025-12-03 10:47:25.532654+00,production,M2,0,0
1569,2025-12-03 13:26:21.911896+00,production,M2,0,0
1570,2025-12-03 13:27:29.807555+00,production,M4,0,0
1571,2025-12-03 10:44:07.838056+00,production,M3,0,0
1572,2025-12-03 10:42:58.468015+00,production,M2,0,0
1573,2025-12-03 10:45:59.754647+00,production,M3,0,0
1574,2025-12-03 10:42:26.494942+00,production,M3,0,0
1575,2025-12-03 10:47:20.224263+00,production,M2,0,0
1576,2025-12-03 13:26:21.13529+00,production,M3,0,0
1577,2025-12-03 10:44:55.741664+00,production,M2,0,0
1578,2025-12-03 10:44:50.413727+00,production,M2,0,0
1579,2025-12-03 10:46:48.303323+00,production,M3,0,0
1580,2025-12-03 10:44:02.507292+00,production,M2,0,0
1581,2025-12-03 13:27:28.762602+00,production,M1,0,0
1582,2025-12-03 10:42:53.151458+00,production,M1,0,0
1583,2025-12-03 10:47:14.897233+00,production,M1,0,0
1584,2025-12-03 13:27:27.98972+00,production,M2,0,0
1585,2025-12-03 10:45:54.436065+00,production,M3,0,0
1586,2025-12-03 10:44:45.095167+00,production,M3,0,0
1587,2025-12-03 10:42:47.832413+00,production,M2,0,0
1588,2025-12-03 10:47:09.584689+00,production,M3,0,0
1589,2025-12-03 10:44:50.413727+00,production,M2,0,0
1590,2025-12-03 10:43:57.181748+00,production,M2,0,0
1591,2025-12-03 10:42:21.174417+00,production,M3,0,0
1592,2025-12-03 13:26:20.025111+00,production,M4,0,0
1593,2025-12-03 10:46:42.820703+00,production,M1,0,0
1594,2025-12-03 13:27:26.952703+00,production,M2,0,0
1595,2025-12-03 10:45:49.115605+00,production,M3,0,0
1596,2025-12-03 10:42:42.482861+00,production,M2,0,0
1597,2025-12-03 10:43:51.82303+00,production,M3,0,0
1598,2025-12-03 10:42:15.851063+00,production,M3,0,0
1599,2025-12-03 10:47:04.275213+00,production,M2,0,0
1600,2025-12-03 10:48:34.776477+00,production,M3,0,0
1601,2025-12-03 10:44:39.785116+00,production,M3,0,0
1602,2025-12-03 10:44:45.095167+00,production,M3,0,0
1603,2025-12-03 10:43:46.489827+00,production,M2,0,0
1604,2025-12-03 10:46:37.510144+00,production,M1,0,0
1605,2025-12-03 10:45:43.79789+00,production,M3,0,0
1606,2025-12-03 10:46:58.960657+00,production,M3,0,0
1607,2025-12-03 10:42:10.529468+00,production,M1,0,0
1608,2025-12-03 13:27:26.18548+00,production,M2,0,0
1609,2025-12-03 10:42:37.148673+00,production,M3,0,0
1610,2025-12-03 10:44:34.457425+00,production,M1,0,0
1611,2025-12-03 10:44:39.785116+00,production,M3,0,0
1612,2025-12-03 10:48:29.36004+00,production,M2,0,0
1613,2025-12-03 10:46:31.693487+00,production,M2,0,0
1614,2025-12-03 13:27:25.140854+00,production,M4,0,0
1615,2025-12-03 10:43:41.15937+00,production,M3,0,0
1616,2025-12-03 10:42:31.82273+00,production,M1,0,0
1617,2025-12-03 10:45:38.471931+00,production,M3,0,0
1618,2025-12-03 10:42:05.22013+00,production,M2,0,0
1619,2025-12-03 10:44:29.139424+00,production,M2,0,0
1620,2025-12-03 10:46:53.618384+00,production,M3,0,0
1621,2025-12-03 10:44:34.457425+00,production,M1,0,0
1622,2025-12-03 10:43:35.841168+00,production,M1,0,0
1623,2025-12-03 13:27:24.375536+00,production,M4,0,0
1624,2025-12-03 10:45:33.131278+00,production,M2,0,0
1625,2025-12-03 10:46:26.375984+00,production,M2,0,0
1626,2025-12-03 10:44:23.798972+00,production,M2,0,0
1627,2025-12-03 10:46:48.303323+00,production,M3,0,0
1628,2025-12-03 10:48:24.039961+00,production,M2,0,0
1629,2025-12-03 10:42:26.494942+00,production,M3,0,0
1630,2025-12-03 10:44:29.139424+00,production,M2,0,0
1631,2025-12-03 10:41:59.891554+00,production,M2,0,0
1632,2025-12-03 13:27:23.30253+00,production,M3,0,0
1633,2025-12-03 10:46:21.053518+00,production,M1,0,0
1634,2025-12-03 10:42:21.174417+00,production,M3,0,0
1635,2025-12-03 10:43:30.507829+00,production,M2,0,0
1636,2025-12-03 10:44:23.798972+00,production,M2,0,0
1637,2025-12-03 10:46:42.820703+00,production,M1,0,0
1638,2025-12-03 10:45:27.817286+00,production,M2,0,0
1639,2025-12-03 10:41:54.55103+00,production,M1,0,0
1640,2025-12-03 10:44:18.484253+00,production,M1,0,0
1641,2025-12-03 10:48:18.719337+00,production,M3,0,0
1642,2025-12-03 10:45:22.497418+00,production,M2,0,0
1643,2025-12-03 10:44:13.15124+00,production,M3,0,0
1644,2025-12-03 10:46:37.510144+00,production,M1,0,0
1645,2025-12-03 10:44:18.484253+00,production,M1,0,0
1646,2025-12-03 10:42:15.851063+00,production,M3,0,0
1647,2025-12-03 13:27:22.529897+00,production,M4,0,0
1648,2025-12-03 10:46:15.71813+00,production,M1,0,0
1649,2025-12-03 10:48:13.410703+00,production,M1,0,0
1650,2025-12-03 10:41:49.229218+00,production,M1,0,0
1651,2025-12-03 10:43:25.185532+00,production,M3,0,0
1652,2025-12-03 10:45:17.158751+00,production,M1,0,0
1653,2025-12-03 10:44:07.838056+00,production,M3,0,0
1654,2025-12-03 10:46:31.693487+00,production,M2,0,0
1655,2025-12-03 13:27:20.89797+00,production,M1,0,0
1656,2025-12-03 10:42:10.529468+00,production,M1,0,0
1657,2025-12-03 10:44:13.15124+00,production,M3,0,0
1658,2025-12-03 10:46:10.396032+00,production,M3,0,0
1659,2025-12-03 10:41:43.91722+00,production,M3,0,0
1660,2025-12-03 10:48:08.10201+00,production,M1,0,0
1661,2025-12-03 10:43:19.862496+00,production,M3,0,0
1662,2025-12-03 13:26:28.374763+00,production,M1,0,0
1663,2025-12-03 10:45:11.837527+00,production,M2,0,0
1664,2025-12-03 10:44:02.507292+00,production,M2,0,0
1665,2025-12-03 10:42:05.22013+00,production,M2,0,0
1666,2025-12-03 10:43:14.542712+00,production,M2,0,0
1667,2025-12-03 10:46:05.062675+00,production,M2,0,0
1668,2025-12-03 10:46:26.375984+00,production,M2,0,0
1669,2025-12-03 10:44:07.838056+00,production,M3,0,0
1670,2025-12-03 10:48:02.79072+00,production,M2,0,0
1671,2025-12-03 10:41:38.589959+00,production,M3,0,0
1672,2025-12-03 13:26:27.340499+00,production,M1,0,0
1673,2025-12-03 10:46:21.053518+00,production,M1,0,0
1674,2025-12-03 10:45:06.491459+00,production,M2,0,0
1675,2025-12-03 10:45:59.754647+00,production,M3,0,0
1676,2025-12-03 10:43:57.181748+00,production,M2,0,0
1677,2025-12-03 10:41:59.891554+00,production,M2,0,0
1678,2025-12-03 10:41:33.261201+00,production,M1,0,0
1679,2025-12-03 10:47:57.466679+00,production,M1,0,0
1680,2025-12-03 10:43:09.119797+00,production,M2,0,0
1681,2025-12-03 10:44:02.507292+00,production,M2,0,0
1682,2025-12-03 10:46:15.71813+00,production,M1,0,0
1683,2025-12-03 10:41:54.55103+00,production,M1,0,0
1684,2025-12-03 10:43:51.82303+00,production,M3,0,0
1685,2025-12-03 13:26:26.579768+00,production,M2,0,0
1686,2025-12-03 10:47:52.138517+00,production,M2,0,0
1687,2025-12-03 10:43:03.804517+00,production,M2,0,0
1688,2025-12-03 10:45:01.176423+00,production,M2,0,0
1689,2025-12-03 10:45:54.436065+00,production,M3,0,0
1690,2025-12-03 10:43:57.181748+00,production,M2,0,0
1691,2025-12-03 10:41:49.229218+00,production,M1,0,0
1692,2025-12-03 10:46:10.396032+00,production,M3,0,0
1693,2025-12-03 13:26:25.500917+00,production,M1,0,0
1694,2025-12-03 10:43:46.489827+00,production,M2,0,0
1695,2025-12-03 10:46:05.062675+00,production,M2,0,0
1696,2025-12-03 10:43:51.82303+00,production,M3,0,0
1697,2025-12-03 10:44:55.741664+00,production,M2,0,0
1698,2025-12-03 10:45:49.115605+00,production,M3,0,0
1699,2025-12-03 10:47:46.795281+00,production,M3,0,0
1700,2025-12-03 13:26:24.741914+00,production,M2,0,0
1701,2025-12-03 10:41:43.91722+00,production,M3,0,0
1702,2025-12-03 10:42:58.468015+00,production,M2,0,0
1703,2025-12-03 10:43:41.15937+00,production,M3,0,0
1704,2025-12-03 10:41:38.589959+00,production,M3,0,0
1705,2025-12-03 10:43:46.489827+00,production,M2,0,0
1706,2025-12-03 10:47:41.483152+00,production,M1,0,0
1707,2025-12-03 10:45:43.79789+00,production,M3,0,0
1708,2025-12-03 10:43:35.841168+00,production,M1,0,0
1709,2025-12-03 13:26:23.706879+00,production,M3,0,0
1710,2025-12-03 10:45:59.754647+00,production,M3,0,0
1711,2025-12-03 10:42:53.151458+00,production,M1,0,0
1712,2025-12-03 10:44:50.413727+00,production,M2,0,0
1713,2025-12-03 10:45:38.471931+00,production,M3,0,0
1714,2025-12-03 10:43:41.15937+00,production,M3,0,0
1715,2025-12-03 10:41:33.261201+00,production,M1,0,0
1716,2025-12-03 10:47:36.158743+00,production,M2,0,0
1717,2025-12-03 13:26:22.9418+00,production,M1,0,0
1718,2025-12-03 10:43:30.507829+00,production,M2,0,0
1719,2025-12-03 10:44:45.095167+00,production,M3,0,0
1720,2025-12-03 10:42:47.832413+00,production,M2,0,0
1721,2025-12-03 10:45:54.436065+00,production,M3,0,0
1722,2025-12-03 10:43:35.841168+00,production,M1,0,0
1723,2025-12-03 10:47:30.838973+00,production,M3,0,0
1724,2025-12-03 13:26:21.911896+00,production,M2,0,0
1725,2025-12-03 10:45:33.131278+00,production,M2,0,0
1726,2025-12-03 10:44:39.785116+00,production,M3,0,0
1727,2025-12-03 13:27:29.807555+00,production,M4,0,0
1728,2025-12-03 10:45:49.115605+00,production,M3,0,0
1729,2025-12-03 10:43:25.185532+00,production,M3,0,0
1730,2025-12-03 10:42:42.482861+00,production,M2,0,0
1731,2025-12-03 10:47:25.532654+00,production,M2,0,0
1732,2025-12-03 10:43:30.507829+00,production,M2,0,0
1733,2025-12-03 10:45:43.79789+00,production,M3,0,0
1734,2025-12-03 13:26:21.13529+00,production,M3,0,0
1735,2025-12-03 10:43:19.862496+00,production,M3,0,0
1736,2025-12-03 13:27:28.762602+00,production,M1,0,0
1737,2025-12-03 10:44:34.457425+00,production,M1,0,0
1738,2025-12-03 10:42:37.148673+00,production,M3,0,0
1739,2025-12-03 10:45:27.817286+00,production,M2,0,0
1740,2025-12-03 10:44:29.139424+00,production,M2,0,0
1741,2025-12-03 10:43:14.542712+00,production,M2,0,0
1742,2025-12-03 10:45:38.471931+00,production,M3,0,0
1743,2025-12-03 10:43:25.185532+00,production,M3,0,0
1744,2025-12-03 13:26:20.025111+00,production,M4,0,0
1745,2025-12-03 10:42:31.82273+00,production,M1,0,0
1746,2025-12-03 10:47:20.224263+00,production,M2,0,0
1747,2025-12-03 10:45:22.497418+00,production,M2,0,0
1748,2025-12-03 13:27:27.98972+00,production,M2,0,0
1749,2025-12-03 10:45:33.131278+00,production,M2,0,0
1750,2025-12-03 10:44:23.798972+00,production,M2,0,0
1751,2025-12-03 10:43:19.862496+00,production,M3,0,0
1752,2025-12-03 10:43:09.119797+00,production,M2,0,0
1753,2025-12-03 10:43:03.804517+00,production,M2,0,0
1754,2025-12-03 10:45:17.158751+00,production,M1,0,0
1755,2025-12-03 10:44:18.484253+00,production,M1,0,0
1756,2025-12-03 10:43:14.542712+00,production,M2,0,0
1757,2025-12-03 10:47:14.897233+00,production,M1,0,0
1758,2025-12-03 10:45:27.817286+00,production,M2,0,0
1759,2025-12-03 13:27:26.952703+00,production,M2,0,0
1760,2025-12-03 10:42:26.494942+00,production,M3,0,0
1761,2025-12-03 10:48:34.776477+00,production,M3,0,0
1762,2025-12-03 10:45:11.837527+00,production,M2,0,0
1763,2025-12-03 10:43:09.119797+00,production,M2,0,0
1764,2025-12-03 10:44:13.15124+00,production,M3,0,0
1765,2025-12-03 10:48:29.36004+00,production,M2,0,0
1766,2025-12-03 10:45:22.497418+00,production,M2,0,0
1767,2025-12-03 10:42:58.468015+00,production,M2,0,0
1768,2025-12-03 10:42:21.174417+00,production,M3,0,0
1769,2025-12-03 10:47:09.584689+00,production,M3,0,0
1770,2025-12-03 13:27:26.18548+00,production,M2,0,0
1771,2025-12-03 10:42:53.151458+00,production,M1,0,0
1772,2025-12-03 10:45:06.491459+00,production,M2,0,0
1773,2025-12-03 13:27:25.140854+00,production,M4,0,0
1774,2025-12-03 10:47:04.275213+00,production,M2,0,0
1775,2025-12-03 10:42:15.851063+00,production,M3,0,0
1776,2025-12-03 10:44:07.838056+00,production,M3,0,0
1777,2025-12-03 10:48:24.039961+00,production,M2,0,0
1778,2025-12-03 10:45:17.158751+00,production,M1,0,0
1779,2025-12-03 10:43:03.804517+00,production,M2,0,0
1780,2025-12-03 10:42:58.468015+00,production,M2,0,0
1781,2025-12-03 10:45:11.837527+00,production,M2,0,0
1782,2025-12-03 10:42:47.832413+00,production,M2,0,0
1783,2025-12-03 10:48:18.719337+00,production,M3,0,0
1784,2025-12-03 10:46:58.960657+00,production,M3,0,0
1785,2025-12-03 10:42:10.529468+00,production,M1,0,0
1786,2025-12-03 13:27:24.375536+00,production,M4,0,0
1787,2025-12-03 10:44:02.507292+00,production,M2,0,0
1788,2025-12-03 10:45:01.176423+00,production,M2,0,0
1789,2025-12-03 10:46:53.618384+00,production,M3,0,0
1790,2025-12-03 10:42:53.151458+00,production,M1,0,0
1791,2025-12-03 10:43:57.181748+00,production,M2,0,0
1792,2025-12-03 10:42:42.482861+00,production,M2,0,0
1793,2025-12-03 10:48:13.410703+00,production,M1,0,0
1794,2025-12-03 10:45:06.491459+00,production,M2,0,0
1795,2025-12-03 13:27:23.30253+00,production,M3,0,0
1796,2025-12-03 10:42:05.22013+00,production,M2,0,0
1797,2025-12-03 10:44:55.741664+00,production,M2,0,0
1798,2025-12-03 10:42:47.832413+00,production,M2,0,0
1799,2025-12-03 10:45:01.176423+00,production,M2,0,0
1800,2025-12-03 13:27:22.529897+00,production,M4,0,0
1801,2025-12-03 10:43:51.82303+00,production,M3,0,0
1802,2025-12-03 10:46:48.303323+00,production,M3,0,0
1803,2025-12-03 10:44:50.413727+00,production,M2,0,0
1804,2025-12-03 10:48:08.10201+00,production,M1,0,0
1805,2025-12-03 10:42:37.148673+00,production,M3,0,0
1806,2025-12-03 10:41:59.891554+00,production,M2,0,0
1807,2025-12-03 10:46:42.820703+00,production,M1,0,0
1808,2025-12-03 10:42:42.482861+00,production,M2,0,0
1809,2025-12-03 10:44:55.741664+00,production,M2,0,0
1810,2025-12-03 10:43:46.489827+00,production,M2,0,0
1811,2025-12-03 10:42:31.82273+00,production,M1,0,0
1812,2025-12-03 13:27:20.89797+00,production,M1,0,0
1813,2025-12-03 10:41:54.55103+00,production,M1,0,0
1814,2025-12-03 10:44:45.095167+00,production,M3,0,0
1815,2025-12-03 10:48:02.79072+00,production,M2,0,0
1816,2025-12-03 10:42:37.148673+00,production,M3,0,0
1817,2025-12-03 10:42:26.494942+00,production,M3,0,0
1818,2025-12-03 10:43:41.15937+00,production,M3,0,0
1819,2025-12-03 10:44:50.413727+00,production,M2,0,0
1820,2025-12-03 10:46:37.510144+00,production,M1,0,0
1821,2025-12-03 10:47:57.466679+00,production,M1,0,0
1822,2025-12-03 13:26:28.374763+00,production,M1,0,0
1823,2025-12-03 10:44:39.785116+00,production,M3,0,0
1824,2025-12-03 10:41:49.229218+00,production,M1,0,0
1825,2025-12-03 10:44:45.095167+00,production,M3,0,0
1826,2025-12-03 10:43:35.841168+00,production,M1,0,0
1827,2025-12-03 10:46:31.693487+00,production,M2,0,0
1828,2025-12-03 13:26:27.340499+00,production,M1,0,0
1829,2025-12-03 10:42:21.174417+00,production,M3,0,0
1830,2025-12-03 10:41:43.91722+00,production,M3,0,0
1831,2025-12-03 10:44:34.457425+00,production,M1,0,0
1832,2025-12-03 10:42:31.82273+00,production,M1,0,0
1833,2025-12-03 10:47:52.138517+00,production,M2,0,0
1834,2025-12-03 10:43:30.507829+00,production,M2,0,0
1835,2025-12-03 13:26:26.579768+00,production,M2,0,0
1836,2025-12-03 10:44:39.785116+00,production,M3,0,0
1837,2025-12-03 10:42:26.494942+00,production,M3,0,0
1838,2025-12-03 10:41:38.589959+00,production,M3,0,0
1839,2025-12-03 10:47:46.795281+00,production,M3,0,0
1840,2025-12-03 10:46:26.375984+00,production,M2,0,0
1841,2025-12-03 10:42:15.851063+00,production,M3,0,0
1842,2025-12-03 10:44:29.139424+00,production,M2,0,0
1843,2025-12-03 10:44:34.457425+00,production,M1,0,0
1844,2025-12-03 10:43:25.185532+00,production,M3,0,0
1845,2025-12-03 10:41:33.261201+00,production,M1,0,0
1846,2025-12-03 10:46:21.053518+00,production,M1,0,0
1847,2025-12-03 10:42:21.174417+00,production,M3,0,0
1848,2025-12-03 10:47:41.483152+00,production,M1,0,0
1849,2025-12-03 10:44:23.798972+00,production,M2,0,0
1850,2025-12-03 13:26:25.500917+00,production,M1,0,0
1851,2025-12-03 10:42:10.529468+00,production,M1,0,0
1852,2025-12-03 10:44:18.484253+00,production,M1,0,0
1853,2025-12-03 10:43:19.862496+00,production,M3,0,0
1854,2025-12-03 13:26:24.741914+00,production,M2,0,0
1855,2025-12-03 10:42:05.22013+00,production,M2,0,0
1856,2025-12-03 10:46:15.71813+00,production,M1,0,0
1857,2025-12-03 10:42:15.851063+00,production,M3,0,0
1858,2025-12-03 10:47:36.158743+00,production,M2,0,0
1859,2025-12-03 10:44:29.139424+00,production,M2,0,0
1860,2025-12-03 10:46:10.396032+00,production,M3,0,0
1861,2025-12-03 10:43:14.542712+00,production,M2,0,0
1862,2025-12-03 10:41:59.891554+00,production,M2,0,0
1863,2025-12-03 13:26:23.706879+00,production,M3,0,0
1864,2025-12-03 10:44:13.15124+00,production,M3,0,0
1865,2025-12-03 10:42:10.529468+00,production,M1,0,0
1866,2025-12-03 10:44:23.798972+00,production,M2,0,0
1867,2025-12-03 10:47:30.838973+00,production,M3,0,0
1868,2025-12-03 13:27:29.807555+00,production,M4,0,0
1869,2025-12-03 10:41:54.55103+00,production,M1,0,0
1870,2025-12-03 10:43:09.119797+00,production,M2,0,0
1871,2025-12-03 13:26:22.9418+00,production,M1,0,0
1872,2025-12-03 10:46:05.062675+00,production,M2,0,0
1873,2025-12-03 10:44:18.484253+00,production,M1,0,0
1874,2025-12-03 10:44:07.838056+00,production,M3,0,0
1875,2025-12-03 10:47:25.532654+00,production,M2,0,0
1876,2025-12-03 10:42:05.22013+00,production,M2,0,0
1877,2025-12-03 10:41:49.229218+00,production,M1,0,0
1878,2025-12-03 10:44:02.507292+00,production,M2,0,0
1879,2025-12-03 13:27:28.762602+00,production,M1,0,0
1880,2025-12-03 10:41:59.891554+00,production,M2,0,0
1881,2025-12-03 13:26:21.911896+00,production,M2,0,0
1882,2025-12-03 10:43:03.804517+00,production,M2,0,0
1883,2025-12-03 10:45:59.754647+00,production,M3,0,0
1884,2025-12-03 10:47:20.224263+00,production,M2,0,0
1885,2025-12-03 10:44:13.15124+00,production,M3,0,0
1886,2025-12-03 13:27:27.98972+00,production,M2,0,0
1887,2025-12-03 10:41:43.91722+00,production,M3,0,0
1888,2025-12-03 10:42:58.468015+00,production,M2,0,0
1889,2025-12-03 10:45:54.436065+00,production,M3,0,0
1890,2025-12-03 10:41:54.55103+00,production,M1,0,0
1891,2025-12-03 10:43:57.181748+00,production,M2,0,0
1892,2025-12-03 13:26:21.13529+00,production,M3,0,0
1893,2025-12-03 10:47:14.897233+00,production,M1,0,0
